110, 29.414375972115415, 827, 1608, 32, 2127, 0, 1669988099034, 1669988168684, [100, 7, 27], [1], 2.9916981257236994
110, 22.270806870025005, 658, 1317, 44, 2949, 0, 1669988230487, 1669988234213, [110, 8, 26], [0], 2.8198033514845537
100, 34.64079994546743, 640, 1230, 31, 1896, 0, 1669988290128, 1669988291874, [110, 9, 26], [-1], 4.570026378030004
110, 31.653067576362552, 767, 1470, 28, 2070, 0, 1669988348425, 1669988353240, [100, 11, 26], [1], 3.487557026924036
100, 37.98197676775843, 603, 926, 29, 1836, 0, 1669988426228, 1669988428121, [110, 12, 26], [-1], 5.68933145113218
90, 23.168727681946713, 644, 1007, 130, 3047, 0, 1669988505494, 1669988508515, [100, 12, 26], [-1], 3.233146480874506
100, 38.7126655100724, 602, 768, 22, 2283, 5, 1669988581879, 1669988584724, [90, 11, 27], [1], 6.094563210023992
90, 32.415008559413465, 828, 1581, 70, 2078, 0, 1669988639013, 1669988647822, [100, 8, 27], [-1], 3.312385914511901
80, 28.96068046555291, 582, 1131, 36, 2219, 0, 1669988704053, 1669988708168, [90, 12, 26], [-1], 4.186279338761623
80, 24.916048022901226, 587, 1098, 48, 5530, 0, 1669988767371, 1669988786760, [80, 13, 27], [0], 3.615213003903254
80, 40.17182673305993, 524, 883, 40, 1496, 0, 1669988823177, 1669988834830, [80, 10, 27], [0], 6.742501969295053
80, 24.824952020248247, 657, 1469, 25, 2607, 0, 1669988882798, 1669988887755, [80, 13, 27], [0], 3.029649990267054
80, 31.705333117790836, 541, 1051, 16, 1965, 0, 1669988944666, 1669988948476, [80, 12, 27], [0], 4.9308449638866
70, 31.238086317785687, 849, 1589, 35, 1981, 0, 1669989006178, 1669989008970, [80, 11, 27], [-1], 3.133208256548213
70, 30.37083303288985, 549, 1106, 40, 2091, 0, 1669989048626, 1669989070014, [70, 12, 27], [0], 4.598854184265573
70, 22.717146876330638, 628, 1096, 19, 3235, 0, 1669989115568, 1669989137271, [70, 11, 27], [0], 3.148163369779745
70, 29.23516134458966, 442, 856, 28, 2272, 0, 1669989180729, 1669989184516, [70, 11, 27], [0], 5.570724341575773
70, 23.047758749296385, 842, 1610, 45, 2729, 0, 1669989227886, 1669989235485, [70, 11, 27], [0], 2.3149617064379657
70, 26.55045029684817, 798, 1344, 59, 2451, 0, 1669989277411, 1669989281437, [70, 12, 27], [0], 2.9266369374832637
80, 32.60158737139441, 811, 1397, 31, 2013, 0, 1669989337391, 1669989340750, [70, 13, 27], [1], 3.512345116504461
90, 23.497143327399417, 766, 1149, 58, 5529, 0, 1669989412582, 1669989434407, [80, 13, 26], [1], 2.7886474397578227
90, 24.431251219041076, 812, 1319, 53, 2767, 0, 1669989478237, 1669989485752, [90, 10, 26], [0], 2.6747592751303997
80, 30.15428431845129, 634, 1453, 30, 2255, 0, 1669989555442, 1669989558150, [90, 12, 27], [-1], 3.7796796588682984
70, 22.082776272166573, 1031, 1899, 70, 2600, 0, 1669989618535, 1669989623321, [80, 12, 27], [-1], 1.8332040737312445
80, 29.294855567304957, 693, 1265, 41, 2125, 0, 1669989678833, 1669989682912, [70, 13, 27], [1], 3.628295215172771
70, 30.193890021785613, 619, 1049, 23, 2133, 0, 1669989754902, 1669989758220, [80, 13, 27], [-1], 4.282821279685903
70, 37.551040185422735, 520, 1061, 17, 1857, 0, 1669989799494, 1669989803115, [70, 11, 27], [0], 5.977561315731094
80, 37.921848173358164, 577, 986, 51, 1602, 0, 1669989856492, 1669989859989, [70, 12, 28], [1], 5.756200390612957
90, 29.4922028088313, 805, 1436, 56, 2124, 0, 1669989979310, 1669989983283, [80, 13, 28], [1], 3.167117999230165
100, 32.26961182155829, 667, 1264, 82, 2008, 0, 1669990066565, 1669990069226, [90, 9, 27], [1], 4.103460302843119
110, 36.99298811648687, 607, 1177, 29, 1794, 0, 1669990123034, 1669990125269, [100, 12, 27], [1], 5.130788920455877
110, 20.978816032450517, 1069, 2126, 30, 3283, 0, 1669990180110, 1669990183620, [110, 12, 27], [0], 1.6384579844150668
120, 30.73225683052911, 831, 1418, 51, 2177, 0, 1669990238593, 1669990244699, [110, 12, 27], [1], 3.240431972852078
130, 36.373694550010285, 762, 1290, 48, 1672, 0, 1669990297479, 1669990302819, [120, 12, 26], [1], 4.192449809821379
130, 24.2136796211117, 838, 1513, 47, 2772, 0, 1669990349583, 1669990353095, [130, 10, 26], [0], 2.4885590566404625
120, 21.320087008698145, 738, 1332, 32, 3236, 0, 1669990412926, 1669990428032, [130, 11, 26], [-1], 2.488338819876067
120, 30.331814016182385, 674, 1223, 28, 2099, 0, 1669990507337, 1669990511079, [120, 11, 27], [0], 3.8698410329398296
120, 39.44660753111073, 436, 846, 19, 1653, 0, 1669990547154, 1669990550952, [120, 10, 26], [0], 7.615175199056125
110, 33.06965682056805, 664, 1270, 29, 2020, 0, 1669990612596, 1669990617083, [120, 11, 26], [-1], 4.211622111636277
100, 30.948415780279333, 544, 1130, 14, 1983, 0, 1669990671537, 1669990675707, [110, 10, 26], [-1], 4.680643644930329
110, 31.06448149831604, 612, 1085, 21, 5188, 0, 1669990745272, 1669990767244, [100, 11, 26], [1], 4.396331941454293
100, 42.96442270901035, 507, 1032, 19, 1523, 0, 1669990819567, 1669990822616, [110, 10, 26], [-1], 7.020330508008227
110, 32.56027333711133, 550, 1029, 32, 1934, 0, 1669990876958, 1669990880729, [100, 12, 27], [1], 5.041850934826778
110, 49.895852958337244, 489, 983, 12, 1577, 0, 1669990921286, 1669990922647, [110, 11, 26], [0], 8.488576549564007
100, 34.555227056512095, 693, 1172, 65, 1953, 0, 1669990980298, 1669990982855, [110, 10, 26], [-1], 4.380733653208938
110, 40.326636861330726, 624, 1203, 49, 1609, 0, 1669991035621, 1669991038002, [100, 11, 26], [1], 5.451018770117697
100, 32.84313362492996, 731, 1385, 15, 1920, 0, 1669991091957, 1669991095460, [110, 12, 26], [-1], 3.8109925301612857
110, 34.290702993787576, 673, 1331, 31, 2116, 0, 1669991154530, 1669991156951, [100, 13, 26], [1], 4.261832338278347
110, 28.842484288160826, 717, 1444, 25, 2163, 0, 1669991212290, 1669991215161, [110, 11, 26], [0], 3.344443910964845
120, 34.97619101643435, 729, 1259, 36, 1810, 0, 1669991267245, 1669991271669, [110, 11, 27], [1], 4.188765391189742
110, 27.458777526783713, 861, 1462, 49, 2198, 0, 1669991328644, 1669991332785, [120, 12, 27], [-1], 2.798489352505474
120, 19.703096253236737, 1071, 2579, 45, 3531, 0, 1669991394520, 1669991409307, [110, 11, 27], [1], 1.4354579814393658
120, 26.918387125754343, 678, 1096, 37, 3525, 0, 1669991474774, 1669991476888, [120, 11, 27], [0], 3.534452091091694
110, 18.477997850979246, 915, 1566, 139, 5233, 0, 1669991547956, 1669991569388, [120, 9, 27], [-1], 1.7678911070588637
120, 27.211129402579623, 744, 1439, 42, 2281, 0, 1669991629066, 1669991632482, [110, 16, 27], [1], 3.0816681090124147
130, 24.829280384757983, 836, 1731, 33, 2402, 0, 1669991690153, 1669991697628, [120, 13, 27], [1], 2.446234520665811
140, 26.696465788016734, 818, 1442, 54, 2627, 16, 1669991768264, 1669991775547, [130, 12, 27], [1], 2.8316149541808158
130, 34.68810612987134, 639, 1099, 32, 1788, 0, 1669991827964, 1669991835245, [140, 11, 25], [-1], 4.74529495620675
120, 35.783206508455464, 678, 1247, 33, 1731, 0, 1669991890601, 1669991892530, [130, 10, 26], [-1], 4.519222847746334
120, 35.651317423347386, 683, 1356, 18, 1775, 0, 1669991932965, 1669991936276, [120, 12, 27], [0], 4.360484029274387
120, 14.94522449191033, 1209, 3529, 23, 5853, 0, 1669991992975, 1669992026413, [120, 10, 26], [0], 0.8933188578547716
120, 18.89784037229014, 822, 1548, 57, 3335, 0, 1669992087002, 1669992095029, [120, 10, 26], [0], 1.9538710062334719
120, 32.6701339999108, 565, 1094, 19, 1902, 0, 1669992134977, 1669992137818, [120, 10, 26], [0], 4.870324090624748
120, 25.45076368990444, 788, 1399, 29, 2774, 0, 1669992180302, 1669992266944, [120, 10, 26], [0], 2.796172675225713
110, 23.47549304886346, 688, 1450, 21, 2482, 0, 1669992343412, 1669992347061, [120, 9, 26], [-1], 2.793371376590131
100, 39.28936029120422, 648, 1206, 29, 1677, 0, 1669992398933, 1669992403531, [110, 9, 26], [-1], 5.1723749725124035
110, 30.36169257876952, 713, 1316, 48, 2174, 0, 1669992458472, 1669992477357, [100, 11, 26], [1], 3.6422375934224474
110, 28.604282991914648, 570, 1092, 37, 2353, 0, 1669992518721, 1669992523936, [110, 10, 27], [0], 4.241441724779752
120, 21.488853822649514, 806, 1371, 22, 5577, 0, 1669992615297, 1669992617241, [110, 14, 28], [1], 2.3382865965886306
120, 35.620291143675196, 522, 979, 31, 1847, 0, 1669992653938, 1669992657528, [120, 11, 27], [0], 5.807024966363741
130, 9.465023278903598, 1170, 2032, 47, 6981, 6, 1669992742391, 1669992758703, [120, 9, 27], [1], 0.7050821870458579
130, 29.42727012363745, 628, 1331, 23, 1948, 0, 1669992798257, 1669992803002, [130, 11, 28], [0], 3.828684637475598
120, 33.47453893616697, 761, 1185, 28, 2087, 0, 1669992873783, 1669992878651, [130, 11, 28], [-1], 3.9577369278986723
130, 21.76168169341135, 786, 1415, 28, 3203, 0, 1669992938194, 1669992945946, [120, 10, 28], [1], 2.386672701624408
120, 19.057415576443084, 980, 2100, 35, 4273, 0, 1669993024124, 1669993031450, [130, 10, 28], [-1], 1.5828418252859706
130, 34.27720097859548, 598, 1041, 35, 1905, 0, 1669993085661, 1669993088872, [120, 10, 29], [1], 4.992310075530947
140, 16.97526385917563, 1216, 2577, 86, 4618, 0, 1669993202828, 1669993207138, [130, 11, 27], [1], 1.140657429053597
140, 22.354577638716687, 1430, 2448, 58, 7148, 0, 1669993271089, 1669993309973, [140, 9, 26], [0], 1.3684241943386808
150, 28.214798001929978, 780, 1511, 57, 2118, 0, 1669993364383, 1669993413105, [140, 11, 26], [1], 3.046296480450224
140, 40.05271819964804, 472, 921, 19, 1556, 0, 1669993464626, 1669993468561, [150, 9, 26], [-1], 7.129355322116061
130, 16.43198521411754, 972, 2003, 49, 3510, 0, 1669993534287, 1669993540455, [140, 11, 26], [-1], 1.394668580386822
140, 35.48399070724527, 634, 1071, 38, 1864, 0, 1669993593120, 1669993596779, [130, 12, 26], [1], 4.9187677720051655
150, 23.481567446344663, 866, 1541, 39, 3511, 0, 1669993658000, 1669993679307, [140, 10, 26], [1], 2.3458109337007653
140, 25.476252879198473, 1014, 1699, 97, 2352, 0, 1669993742772, 1669993746142, [150, 12, 26], [-1], 2.2134016402431342
150, 26.661645036796905, 822, 1717, 32, 2448, 0, 1669993804722, 1669993810562, [140, 13, 26], [1], 2.6635010026770134
150, 32.66068027690771, 501, 949, 29, 1953, 0, 1669993848517, 1669993852654, [150, 11, 26], [0], 5.530084706553963
160, 26.727429652211207, 728, 1376, 31, 2288, 0, 1669993908078, 1669993912932, [150, 11, 25], [1], 3.1165379725059714
170, 31.697906639292313, 624, 1339, 21, 1962, 0, 1669993970619, 1669993973780, [160, 12, 25], [1], 4.132712730025073
170, 19.592275417562018, 1668, 4624, 54, 14953, 0, 1669994077916, 1669994181733, [170, 11, 25], [0], 0.8672218226612082
170, 32.40670554627603, 575, 1087, 26, 2001, 0, 1669994219799, 1669994223639, [170, 8, 25], [0], 4.783983694460589
170, 22.326150501924616, 994, 1636, 48, 2786, 0, 1669994267919, 1669994274016, [170, 9, 25], [0], 1.9891438437210098
160, 40.6296353615664, 601, 916, 35, 1462, 0, 1669994333028, 1669994335463, [170, 13, 25], [-1], 6.1189209881877105
160, 33.132211240382546, 647, 1160, 29, 2003, 0, 1669994393222, 1669994396263, [160, 13, 26], [0], 4.419985490979529
160, 27.461999018524086, 593, 974, 29, 2393, 0, 1669994441435, 1669994444709, [160, 11, 26], [0], 4.103705770849385
160, 27.477444936872125, 928, 1379, 35, 2752, 0, 1669994505756, 1669994509072, [160, 11, 25], [0], 2.6986294379171207
170, 36.18463208523273, 653, 1117, 29, 1816, 0, 1669994563107, 1669994564897, [160, 10, 25], [1], 4.851787622047832
170, 28.507127128320946, 859, 1589, 15, 2239, 0, 1669994603769, 1669994610606, [170, 11, 26], [0], 2.8365300625194974
170, 24.75227130630409, 839, 1397, 23, 2959, 0, 1669994668291, 1669994676266, [170, 10, 25], [0], 2.6038577010629163
160, 18.163604571455323, 1007, 1840, 78, 3520, 0, 1669994746381, 1669994748890, [170, 9, 25], [-1], 1.5476827344457502
150, 28.49591142427733, 704, 1224, 34, 2297, 0, 1669994807158, 1669994810651, [160, 11, 26], [-1], 3.526721710925412
150, 33.584359918278885, 549, 1039, 8, 1874, 0, 1669994847831, 1669994861398, [150, 10, 26], [0], 5.190782058466597
150, 10.01540114710237, 1914, 5113, 45, 14433, 19, 1669995021414, 1669995024687, [150, 10, 26], [0], 0.3921764095505666
160, 38.4538592029683, 701, 1070, 18, 1631, 0, 1669995077612, 1669995081115, [150, 9, 26], [1], 4.963069076273658
150, 37.20229404641496, 672, 1175, 60, 1861, 0, 1669995152429, 1669995155399, [160, 10, 26], [-1], 4.815207616672917
150, 22.765609603450297, 768, 1629, 50, 2944, 0, 1669995199004, 1669995206388, [150, 10, 26], [0], 2.421358179477802
150, 35.282257909565985, 640, 1116, 40, 1841, 0, 1669995253694, 1669995257091, [150, 10, 26], [0], 4.799001347873501
160, 22.41718771270167, 804, 1589, 38, 3161, 0, 1669995318785, 1669995328267, [150, 11, 25], [1], 2.3326938306661464
160, 3.1527471512490575, 2573, 6300, 128, 16903, 3, 1669995483890, 1669995488131, [160, 11, 26], [0], 0.09500805060417844
150, 37.57564929403766, 589, 1115, 17, 1736, 0, 1669995542087, 1669995544325, [160, 9, 26], [-1], 5.412798803520262
150, 26.805044153796576, 749, 1411, 36, 2268, 0, 1669995588852, 1669995593772, [150, 10, 26], [0], 3.0411894887447897
140, 33.95657592824151, 704, 1118, 49, 1936, 0, 1669995653784, 1669995657642, [150, 11, 26], [-1], 4.315782400640762
130, 22.945712542016526, 1047, 1706, 81, 2967, 0, 1669995723382, 1669995727254, [140, 10, 26], [-1], 1.9465314338324162
140, 34.240445856281895, 620, 1206, 17, 1903, 0, 1669995787602, 1669995791974, [130, 11, 26], [1], 4.644661673396892
130, 42.002100638827415, 533, 951, 40, 1508, 0, 1669995843278, 1669995853049, [140, 11, 26], [-1], 6.811887875255825
120, 28.014077751282763, 854, 1499, 25, 2295, 0, 1669995908299, 1669995930283, [130, 11, 26], [-1], 2.849855315491634
110, 9.705741230716274, 1075, 2133, 62, 10382, 0, 1669996030890, 1669996057037, [120, 11, 26], [-1], 0.7543713066000525
100, 21.764119626609958, 960, 1667, 45, 4527, 0, 1669996123254, 1669996163521, [110, 12, 26], [-1], 1.976041367950786
110, 32.7083365440888, 804, 1402, 34, 1964, 0, 1669996221732, 1669996225412, [100, 11, 26], [1], 3.541396334353486
100, 41.21180879485796, 571, 1089, 17, 1596, 0, 1669996277190, 1669996279854, [110, 12, 26], [-1], 6.109073346406457
110, 21.715254020013948, 1129, 2006, 129, 2720, 0, 1669996339031, 1669996353231, [100, 11, 26], [1], 1.6647695507523725
120, 31.50610808986218, 686, 1259, 15, 1946, 0, 1669996410392, 1669996413540, [110, 12, 26], [1], 3.9353120272123627
110, 28.34512396550714, 511, 1070, 29, 2209, 0, 1669996471627, 1669996475944, [120, 11, 26], [-1], 4.55124019998509
110, 42.49099909323333, 549, 960, 23, 1690, 1, 1669996532588, 1669996534374, [110, 11, 26], [0], 6.731780591450147
100, 31.191020947822373, 753, 1441, 56, 2282, 0, 1669996596614, 1669996601507, [110, 9, 26], [-1], 3.502248029173858
110, 33.28592292271738, 737, 1195, 40, 1915, 0, 1669996654615, 1669996662054, [100, 11, 26], [1], 4.017128037981823
100, 30.706206069296, 653, 1353, 30, 2044, 0, 1669996732616, 1669996735793, [110, 12, 26], [-1], 3.8721571335808322
110, 24.73314955583023, 589, 974, 31, 5446, 0, 1669996824842, 1669996828020, [100, 11, 26], [1], 3.7136861194940285
110, 34.829210326133285, 631, 1237, 27, 1814, 0, 1669996865805, 1669996873554, [110, 10, 27], [0], 4.630312460267652
100, 27.2608007929029, 891, 1533, 66, 2258, 0, 1669996928690, 1669996933392, [110, 10, 26], [-1], 2.6742005878853146
100, 32.721060149634596, 781, 1296, 31, 2106, 0, 1669996976127, 1669996977701, [100, 11, 27], [0], 3.701477392492601
110, 29.622935929722978, 937, 1603, 60, 2085, 0, 1669997048572, 1669997053358, [100, 11, 26], [1], 2.767981305337598
120, 28.093948631478277, 560, 1120, 45, 2174, 0, 1669997127174, 1669997130826, [110, 11, 27], [1], 4.180647117779506
120, 37.76794430437078, 478, 1037, 28, 1763, 11, 1669997171544, 1669997173497, [120, 10, 26], [0], 6.403517176054726
110, 32.47442150355435, 504, 938, 31, 1991, 0, 1669997229688, 1669997233290, [120, 11, 26], [-1], 5.496686104189971
110, 22.614115758099803, 838, 1416, 37, 2707, 0, 1669997293839, 1669997299541, [110, 13, 26], [0], 2.3714467028208683
110, 38.87022676258316, 578, 1061, 28, 1753, 0, 1669997344364, 1669997348114, [110, 11, 26], [0], 5.7619666117081465
110, 29.01635570523962, 756, 1338, 27, 2194, 0, 1669997388279, 1669997395214, [110, 10, 27], [0], 3.326038022150345
110, 31.007113351567547, 646, 1221, 24, 2062, 0, 1669997452763, 1669997456184, [110, 10, 26], [0], 4.074522122413606
110, 30.57384130796614, 595, 1116, 27, 2033, 0, 1669997496961, 1669997500219, [110, 9, 25], [0], 4.37268897425145
120, 20.617512250396327, 955, 1793, 67, 3623, 0, 1669997563105, 1669997570650, [110, 11, 25], [1], 1.836585805308777
130, 27.302102767832288, 597, 1292, 16, 2210, 0, 1669997632944, 1669997636617, [120, 11, 25], [1], 3.7095248325859087
120, 27.972422110742674, 694, 1255, 69, 2175, 0, 1669997708822, 1669997712557, [130, 10, 26], [-1], 3.469662876549575
130, 25.575097360326186, 958, 1563, 51, 2355, 0, 1669997768808, 1669997778312, [120, 10, 27], [1], 2.3702592548958465
130, 38.742012843292684, 564, 1047, 37, 1755, 0, 1669997817421, 1669997820935, [130, 12, 26], [0], 5.864670427383088
120, 40.57526569406184, 663, 1140, 36, 1509, 0, 1669997873030, 1669997875669, [130, 11, 26], [-1], 5.350114147423766
120, 31.436849267323325, 766, 1493, 35, 1989, 0, 1669997914879, 1669997921793, [120, 10, 26], [0], 3.4492922171739435
110, 29.3540722203012, 756, 1448, 32, 2121, 0, 1669997977752, 1669997981218, [120, 11, 26], [-1], 3.281984818906664
110, 43.344395511164564, 608, 1066, 23, 1685, 0, 1669998019240, 1669998023635, [110, 12, 26], [0], 6.195596842647879
100, 30.375902896862783, 767, 1114, 61, 2283, 0, 1669998098171, 1669998100529, [110, 10, 26], [-1], 3.631743531427879
100, 31.70361758796534, 631, 1246, 52, 1951, 0, 1669998140490, 1669998143983, [100, 10, 27], [0], 4.204723818032539
100, 41.5074072127922, 596, 1010, 32, 1580, 0, 1669998182240, 1669998184051, [100, 11, 27], [0], 6.114821333646465
100, 26.310745617277426, 796, 1371, 37, 5498, 0, 1669998239594, 1669998261330, [100, 11, 27], [0], 2.8881169722587736
100, 40.44685774890429, 595, 1064, 21, 1547, 0, 1669998298620, 1669998302704, [100, 10, 27], [0], 5.8720757475180445
100, 32.70498331158596, 652, 1077, 35, 1982, 0, 1669998350800, 1669998354760, [100, 11, 27], [0], 4.437582538885477
100, 28.4466365032112, 832, 1405, 49, 2317, 0, 1669998398886, 1669998404077, [100, 11, 27], [0], 3.0051380206223532
100, 21.991687785092534, 1012, 1809, 39, 2913, 0, 1669998450838, 1669998454227, [100, 10, 27], [0], 1.8773849910442661
90, 32.95591165481336, 727, 1401, 26, 1941, 0, 1669998507548, 1669998511439, [100, 12, 26], [-1], 3.824078864564094
80, 32.908445900075186, 600, 1228, 27, 1846, 0, 1669998566897, 1669998569867, [90, 11, 26], [-1], 4.535342599238587
80, 33.864757794577805, 573, 1161, 25, 1854, 0, 1669998607776, 1669998612120, [80, 11, 26], [0], 4.903671849779584
80, 39.65960971911427, 499, 941, 42, 1556, 0, 1669998648404, 1669998652212, [80, 11, 27], [0], 6.7517210962060386
80, 26.99844551515478, 663, 1296, 54, 2370, 0, 1669998695906, 1669998700518, [80, 11, 27], [0], 3.419256017623453
90, 33.7078066709101, 538, 994, 44, 1799, 0, 1669998754015, 1669998758184, [80, 11, 25], [1], 5.35724835837732
80, 29.97612037371257, 570, 996, 20, 2100, 0, 1669998830039, 1669998833693, [90, 12, 26], [-1], 4.575109947147828
80, 25.5015252161193, 731, 1257, 36, 2838, 1, 1669998894468, 1669998897455, [80, 11, 26], [0], 3.049692085161361
80, 28.42228187149871, 485, 940, 25, 2385, 0, 1669998938191, 1669998960279, [80, 11, 27], [0], 4.934423936024082
